               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 164,              1.5797,             0.91478,              1.5104,             0.82956,             0.81796,             0.87695,             0.51182,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 165,              1.5719,             0.88739,              1.4911,             0.83033,             0.81853,             0.87416,             0.51188,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 166,              1.5574,             0.89699,              1.4839,             0.82848,             0.81707,             0.87171,              0.5121,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 167,              1.5706,             0.90327,              1.4948,             0.82263,             0.81225,             0.87177,             0.50824,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 168,              1.5618,             0.89666,              1.4935,             0.82722,             0.82126,             0.87301,              0.5079,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 169,              1.5654,             0.91107,              1.4995,             0.84337,             0.80472,             0.87267,             0.51276,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 170,              1.5598,             0.89481,              1.4925,             0.84437,             0.80215,             0.87324,             0.51233,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 171,              1.5638,             0.90005,              1.4862,             0.82986,               0.814,             0.87647,             0.51067,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 172,              1.5587,             0.89943,              1.4834,             0.84733,             0.80823,             0.87819,             0.51142,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 173,              1.5643,             0.90594,              1.4966,             0.83951,             0.81483,             0.87506,             0.50975,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 174,              1.5533,             0.89095,              1.4755,             0.84127,             0.80818,             0.87673,             0.51241,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 175,              1.5612,             0.89688,              1.4884,             0.85083,             0.80877,             0.87692,             0.51033,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 176,              1.5402,             0.87883,              1.4765,             0.84904,              0.8133,             0.87593,             0.51185,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 177,              1.5423,             0.88997,              1.4726,             0.83891,              0.8163,             0.87373,             0.50769,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 178,              1.5426,             0.88269,              1.4703,             0.85398,             0.80176,              0.8765,             0.51496,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 179,              1.5526,             0.88842,               1.481,             0.85246,             0.80504,             0.87628,               0.513,                   0,                   0,                   0,                0.01,                0.01,                0.01
