               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 183,              1.0872,              0.5751,              1.2347,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029655,          0.00029655,          0.00029655
                 184,                1.08,             0.57281,              1.2391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00027544,          0.00027544,          0.00027544
                 185,             0.96495,             0.47127,              1.1824,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00025551,          0.00025551,          0.00025551
                 186,             0.96436,             0.46442,              1.1789,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00023677,          0.00023677,          0.00023677
                 187,             0.94879,             0.45774,               1.178,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00021921,          0.00021921,          0.00021921
                 188,             0.95732,             0.46243,              1.1749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00020285,          0.00020285,          0.00020285
                 189,             0.95657,             0.45949,              1.1813,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00018768,          0.00018768,          0.00018768
                 190,             0.94084,             0.45508,              1.1682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00017371,          0.00017371,          0.00017371
                 191,             0.92756,             0.44898,              1.1611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00016094,          0.00016094,          0.00016094
                 192,             0.92757,             0.44801,              1.1623,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00014938,          0.00014938,          0.00014938
                 193,             0.93028,             0.45161,              1.1744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00013903,          0.00013903,          0.00013903
                 194,             0.92558,             0.44913,              1.1685,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00012989,          0.00012989,          0.00012989
                 195,             0.92474,             0.44709,              1.1618,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00012197,          0.00012197,          0.00012197
                 196,             0.93469,             0.44705,              1.1717,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00011526,          0.00011526,          0.00011526
                 197,             0.92703,             0.45308,              1.1688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00010977,          0.00010977,          0.00010977
                 198,             0.92611,             0.44986,              1.1691,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0001055,           0.0001055,           0.0001055
                 199,             0.92702,             0.44749,               1.167,             0.82463,             0.81073,             0.85282,             0.49663,                   0,                   0,                   0,          0.00010244,          0.00010244,          0.00010244
